Time,Datapoint
2013-08-28 3:54:13,56.6038,0
2013-08-28 3:54:15,53.5714,0
2013-08-28 3:54:16,54.5455,0
2013-08-28 3:54:17,53.0973,0
2013-08-28 3:54:18,53.0973,0
2013-08-28 3:54:19,53.0973,0
2013-08-28 3:54:20,54.0541,0
2013-08-28 3:54:21,56.0748,0
2013-08-28 3:54:22,56.6038,0
2013-08-28 3:54:23,56.6038,0
2013-08-28 3:54:24,60.6061,0
2013-08-28 3:54:25,59.4059,0
2013-08-28 3:54:26,60,0
2013-08-28 3:54:27,63.1579,0
2013-08-28 3:54:28,63.8298,0
2013-08-28 3:54:29,61.2245,0
2013-08-28 3:54:30,60.6061,0
2013-08-28 3:54:31,63.8298,0
2013-08-28 3:54:32,63.1579,0
2013-08-28 3:54:33,55.0459,0
2013-08-28 3:54:34,56.6038,0
2013-08-28 3:54:35,59.4059,0
2013-08-28 3:54:36,57.1429,0
2013-08-28 3:54:37,53.0973,0
2013-08-28 3:54:39,54.5455,0
2013-08-28 3:54:40,53.0973,0
2013-08-28 3:54:41,50,0
2013-08-28 3:54:42,53.0973,0
2013-08-28 3:54:43,54.5455,0
2013-08-28 3:54:44,49.1803,0
2013-08-28 3:54:45,49.5868,0
2013-08-28 3:54:47,50,0
2013-08-28 3:54:48,57.6923,0
2013-08-28 3:55:1,50.4202,1
2013-08-28 3:55:3,56.0748,0
2013-08-28 3:55:4,56.0748,0
2013-08-28 3:55:5,56.6038,0
2013-08-28 3:55:6,55.5556,0
2013-08-28 3:55:7,56.6038,0
2013-08-28 3:55:8,58.2524,0
2013-08-28 3:55:9,58.2524,0
2013-08-28 3:55:10,58.8235,0
2013-08-28 3:55:11,57.6923,0
2013-08-28 3:55:12,61.2245,0
2013-08-28 3:55:13,62.5,0
2013-08-28 3:55:14,58.8235,0
2013-08-28 3:55:15,57.1429,0
2013-08-28 3:55:16,57.1429,0
2013-08-28 3:55:17,56.6038,0
2013-08-28 3:55:18,53.5714,0
2013-08-28 3:55:19,55.0459,0
2013-08-28 3:55:20,58.2524,0
2013-08-28 3:55:21,53.5714,0
2013-08-28 3:55:22,54.5455,0
2013-08-28 3:55:24,57.1429,0
2013-08-28 3:55:25,57.6923,0
2013-08-28 3:55:26,56.6038,0
2013-08-28 3:55:27,58.2524,0
2013-08-28 3:55:28,61.2245,0
2013-08-28 3:55:29,61.2245,0
2013-08-28 3:55:30,61.2245,0
2013-08-28 3:55:31,63.1579,0
2013-08-28 3:55:32,64.5161,0
2013-08-28 3:55:33,58.2524,0
2013-08-28 3:55:34,61.8557,0
2013-08-28 3:55:35,63.1579,0
2013-08-28 3:55:36,61.8557,0
2013-08-28 3:55:37,63.1579,0
2013-08-28 3:55:37,61.2245,0
2013-08-28 3:55:38,65.9341,0
2013-08-28 3:55:39,71.4286,0
2013-08-28 3:55:40,65.9341,0
2013-08-28 3:55:41,59.4059,0
2013-08-28 3:55:42,63.1579,0
2013-08-28 3:55:43,63.8298,0
2013-08-28 3:55:44,67.4157,0
2013-08-28 3:55:45,70.5882,0
2013-08-28 3:55:46,71.4286,0
2013-08-28 3:55:47,66.6667,0
2013-08-28 3:55:47,67.4157,0
2013-08-28 3:55:48,58.2524,0
2013-08-28 3:55:49,58.2524,0
2013-08-28 3:55:50,58.2524,0
2013-08-28 3:55:51,54.0541,0
2013-08-28 3:55:53,55.0459,0
2013-08-28 3:55:54,54.5455,0
2013-08-28 3:55:55,56.0748,0
2013-08-28 3:55:56,58.8235,0
2013-08-28 3:55:57,57.1429,0
2013-08-28 3:55:58,59.4059,0
2013-08-28 3:55:59,57.6923,0
2013-08-28 3:56:0,55.5556,0
2013-08-28 3:56:1,58.8235,0
2013-08-28 3:56:2,58.8235,0
2013-08-28 3:56:3,56.0748,0
2013-08-28 3:56:4,58.2524,0
2013-08-28 3:56:5,53.0973,0
2013-08-28 3:56:6,56.0748,0
2013-08-28 3:56:7,58.8235,0
2013-08-28 3:56:8,56.0748,0
2013-08-28 3:56:9,59.4059,0
2013-08-28 3:56:10,63.1579,0
2013-08-28 3:56:11,60.6061,0
2013-08-28 3:56:12,61.2245,0
2013-08-28 3:56:13,63.1579,0
2013-08-28 3:56:14,60,0
2013-08-28 3:56:15,65.9341,0
2013-08-28 3:56:17,66.6667,1
2013-08-28 3:56:18,61.2245,0
2013-08-28 3:56:20,70.5882,1
2013-08-28 3:56:21,71.4286,0
2013-08-28 3:56:21,74.0741,0
2013-08-28 3:56:22,74.0741,0
2013-08-28 3:56:23,74.0741,0
2013-08-28 3:56:24,67.4157,0
2013-08-28 3:56:25,61.2245,0
2013-08-28 3:56:26,62.5,0
2013-08-28 3:56:27,58.2524,0
2013-08-28 3:56:29,53.5714,1
2013-08-28 3:56:31,55.0459,1
2013-08-28 3:56:32,56.0748,0
2013-08-28 3:56:33,55.0459,0
2013-08-28 3:56:34,55.5556,0
2013-08-28 3:56:36,55.5556,0
2013-08-28 3:56:37,58.2524,0
2013-08-28 3:56:38,56.0748,0
2013-08-28 3:56:39,55.0459,0
2013-08-28 3:56:40,59.4059,0
2013-08-28 3:56:41,60.6061,0
2013-08-28 3:56:42,57.1429,0
2013-08-28 3:56:43,60,0
2013-08-28 3:56:44,61.2245,0
2013-08-28 3:56:45,58.2524,0
2013-08-28 3:56:46,58.8235,0
2013-08-28 3:56:47,57.1429,0
2013-08-28 3:56:48,56.6038,0
2013-08-28 3:56:49,58.2524,0
2013-08-28 3:56:50,57.6923,0
2013-08-28 3:56:51,55.5556,0
2013-08-28 3:56:52,58.8235,0
2013-08-28 3:56:53,61.2245,0
2013-08-28 3:56:54,62.5,0
2013-08-28 3:56:55,65.2174,0
2013-08-28 3:56:56,68.1818,0
2013-08-28 3:56:57,67.4157,0
2013-08-28 3:56:58,65.9341,0
2013-08-28 3:56:59,69.7674,0
2013-08-28 3:57:0,70.5882,0
2013-08-28 3:57:0,67.4157,0
2013-08-28 3:57:1,69.7674,0
2013-08-28 3:57:2,73.1707,0
2013-08-28 3:57:3,70.5882,0
2013-08-28 3:57:4,69.7674,0
2013-08-28 3:57:5,71.4286,0
2013-08-28 3:57:6,68.1818,0
2013-08-28 3:57:6,58.2524,0
2013-08-28 3:57:7,56.0748,0
2013-08-28 3:57:9,55.5556,0
2013-08-28 3:57:11,52.1739,1
2013-08-28 3:57:12,53.5714,0
2013-08-28 3:57:14,53.0973,1
2013-08-28 3:57:15,51.2821,0
2013-08-28 3:57:17,53.0973,0
2013-08-28 3:57:18,53.5714,0
2013-08-28 3:57:19,53.5714,0
2013-08-28 3:57:20,57.1429,0
2013-08-28 3:57:21,54.5455,0
2013-08-28 3:57:22,59.4059,0
2013-08-28 3:57:23,61.8557,0
2013-08-28 3:57:24,62.5,0
2013-08-28 3:57:25,55.5556,0
2013-08-28 3:57:26,60,0
2013-08-28 3:57:27,56.6038,0
2013-08-28 3:57:28,51.7241,0
2013-08-28 3:57:29,55.0459,0
2013-08-28 3:57:30,53.5714,0
2013-08-28 3:57:32,56.0748,0
2013-08-28 3:57:33,60,0
2013-08-28 3:57:35,64.5161,1
2013-08-28 3:57:38,61.8557,1
2013-08-28 3:57:39,65.9341,0
2013-08-28 3:57:40,70.5882,1
2013-08-28 3:57:41,64.5161,0
2013-08-28 3:57:42,60.6061,0
2013-08-28 3:57:43,61.8557,0
2013-08-28 3:57:44,57.6923,0
2013-08-28 3:57:45,60.6061,0
2013-08-28 3:57:46,56.6038,0
2013-08-28 3:57:47,52.6316,0
2013-08-28 3:57:48,54.0541,0
2013-08-28 3:57:49,57.6923,0
2013-08-28 3:57:50,58.8235,0
2013-08-28 3:57:51,61.2245,0
2013-08-28 3:57:52,60,0
2013-08-28 3:57:53,63.1579,0
2013-08-28 3:57:54,61.8557,0
2013-08-28 3:57:55,59.4059,0
2013-08-28 3:57:56,61.2245,0
2013-08-28 3:57:57,62.5,0
2013-08-28 3:57:58,58.2524,0
2013-08-28 3:57:59,58.2524,0
2013-08-28 3:58:0,57.6923,0
2013-08-28 3:58:1,55.5556,0
2013-08-28 3:58:3,57.6923,0
2013-08-28 3:58:4,60,0
2013-08-28 3:58:5,53.0973,0
2013-08-28 3:58:6,50.4202,0
2013-08-28 3:58:8,61.2245,1
2013-08-28 3:58:9,68.1818,0
2013-08-28 3:58:14,70.5882,1
2013-08-28 3:58:16,54.0541,1
2013-08-28 3:58:17,59.4059,0
2013-08-28 3:58:18,62.5,0
2013-08-28 3:58:19,66.6667,0
2013-08-28 3:58:20,67.4157,0
2013-08-28 3:58:21,67.4157,0
2013-08-28 3:58:22,66.6667,0
2013-08-28 3:58:22,67.4157,0
2013-08-28 3:58:23,65.9341,0
2013-08-28 3:58:24,65.2174,0
2013-08-28 3:58:25,65.2174,0
2013-08-28 3:58:26,65.9341,0
2013-08-28 3:58:27,68.1818,0
2013-08-28 3:58:28,65.9341,0
2013-08-28 3:58:29,67.4157,0
2013-08-28 3:58:30,67.4157,0
2013-08-28 3:58:31,69.7674,0
2013-08-28 3:58:31,74.0741,0
2013-08-28 3:58:32,75,0
2013-08-28 3:58:33,71.4286,0
2013-08-28 3:58:34,64.5161,0
2013-08-28 3:58:35,65.9341,0
2013-08-28 3:58:36,64.5161,0
2013-08-28 3:58:38,55.5556,1
2013-08-28 3:58:39,60.6061,0
2013-08-28 3:58:40,61.8557,0
2013-08-28 3:58:41,62.5,0
2013-08-28 3:58:42,65.9341,0
2013-08-28 3:58:43,65.9341,0
2013-08-28 3:58:44,63.8298,0
2013-08-28 3:58:45,67.4157,0
2013-08-28 3:58:45,65.2174,0
2013-08-28 3:58:46,61.8557,0
2013-08-28 3:58:47,56.0748,0
2013-08-28 3:58:48,55.5556,0
2013-08-28 3:58:49,58.8235,0
2013-08-28 3:58:50,55.5556,0
2013-08-28 3:58:52,56.0748,0
2013-08-28 3:58:53,61.2245,0
2013-08-28 3:58:54,57.6923,0
2013-08-28 3:58:55,55.0459,0
2013-08-28 3:58:56,57.1429,0
2013-08-28 3:58:57,59.4059,0
2013-08-28 3:58:58,56.0748,0
2013-08-28 3:58:59,58.2524,0
2013-08-28 3:59:0,59.4059,0
2013-08-28 3:59:1,57.6923,0
2013-08-28 3:59:2,57.1429,0
2013-08-28 3:59:3,63.8298,0
2013-08-28 3:59:4,67.4157,0
2013-08-28 3:59:5,69.7674,0
2013-08-28 3:59:6,71.4286,0
2013-08-28 3:59:7,71.4286,1
2013-08-28 3:59:8,70.5882,0
2013-08-28 3:59:9,74.0741,0
2013-08-28 3:59:10,72.2892,0
2013-08-28 3:59:11,73.1707,0
2013-08-28 3:59:11,75,0
2013-08-28 3:59:12,75.9494,0
2013-08-28 3:59:13,73.1707,0
2013-08-28 3:59:14,70.5882,0
2013-08-28 3:59:15,70.5882,0
2013-08-28 3:59:16,65.2174,0
2013-08-28 3:59:18,57.6923,1
2013-08-28 3:59:21,55.0459,1
2013-08-28 3:59:22,52.1739,0
2013-08-28 3:59:23,54.5455,0
2013-08-28 3:59:24,55.5556,0
2013-08-28 3:59:25,55.0459,0
2013-08-28 3:59:26,56.0748,0
2013-08-28 3:59:27,58.2524,0
2013-08-28 3:59:29,56.6038,0
2013-08-28 3:59:30,57.1429,0
2013-08-28 3:59:31,60.6061,0
2013-08-28 3:59:32,61.8557,0
2013-08-28 3:59:33,57.1429,0
2013-08-28 3:59:34,60.6061,0
2013-08-28 3:59:35,63.8298,0
2013-08-28 3:59:36,58.2524,0
2013-08-28 3:59:37,58.2524,0
2013-08-28 3:59:38,61.2245,0
2013-08-28 3:59:39,57.6923,0
2013-08-28 3:59:40,56.6038,0
2013-08-28 3:59:41,59.4059,0
2013-08-28 3:59:42,57.6923,0
2013-08-28 3:59:43,54.5455,0
2013-08-28 3:59:44,58.2524,0
2013-08-28 3:59:45,61.8557,0
2013-08-28 3:59:46,57.6923,0
2013-08-28 3:59:47,56.6038,0
2013-08-28 3:59:48,60.6061,0
2013-08-28 3:59:49,61.8557,0
2013-08-28 3:59:50,59.4059,0
2013-08-28 3:59:51,68.9655,0
2013-08-28 3:59:53,68.9655,1
2013-08-28 3:59:53,70.5882,0
2013-08-28 3:59:54,71.4286,0
2013-08-28 3:59:55,69.7674,0
2013-08-28 3:59:56,73.1707,0
2013-08-28 3:59:57,72.2892,0
2013-08-28 3:59:58,72.2892,0
2013-08-28 3:59:59,71.4286,0
2013-08-28 3:59:59,72.2892,0
2013-08-28 4:0:0,70.5882,0
2013-08-28 4:0:1,66.6667,0
2013-08-28 4:0:2,63.8298,0
2013-08-28 4:0:7,54.5455,1
2013-08-28 4:0:9,53.0973,0
2013-08-28 4:0:10,57.1429,0
2013-08-28 4:0:11,56.0748,0
2013-08-28 4:0:12,56.6038,0
2013-08-28 4:0:13,60.6061,0
2013-08-28 4:0:14,60,0
2013-08-28 4:0:15,61.2245,0
2013-08-28 4:0:16,64.5161,0
2013-08-28 4:0:17,63.8298,0
2013-08-28 4:0:18,58.2524,0
2013-08-28 4:0:19,57.6923,0
2013-08-28 4:0:20,60.6061,0
2013-08-28 4:0:21,59.4059,0
2013-08-28 4:0:22,57.1429,0
2013-08-28 4:0:23,56.0748,0
2013-08-28 4:0:24,57.1429,0
2013-08-28 4:0:25,56.0748,0
2013-08-28 4:0:26,60.6061,0
2013-08-28 4:0:27,57.1429,0
2013-08-28 4:0:28,54.0541,0
2013-08-28 4:0:29,56.0748,0
2013-08-28 4:0:30,59.4059,0
2013-08-28 4:0:31,57.6923,0
2013-08-28 4:0:32,58.2524,0
2013-08-28 4:0:35,71.4286,1
2013-08-28 4:0:36,68.9655,0
2013-08-28 4:0:37,74.0741,1
2013-08-28 4:0:38,73.1707,0
2013-08-28 4:0:39,72.2892,0
2013-08-28 4:0:40,73.1707,0
2013-08-28 4:0:41,71.4286,0
2013-08-28 4:0:42,68.1818,0
2013-08-28 4:0:42,66.6667,0
2013-08-28 4:0:46,55.0459,1
2013-08-28 4:0:48,55.0459,1
2013-08-28 4:0:49,53.0973,0
2013-08-28 4:0:50,54.0541,0
2013-08-28 4:0:51,57.6923,0
2013-08-28 4:0:52,55.0459,0
2013-08-28 4:0:53,55.0459,0
2013-08-28 4:0:54,56.0748,0
2013-08-28 4:0:55,55.5556,0
2013-08-28 4:0:56,57.6923,0
2013-08-28 4:0:58,58.2524,0
2013-08-28 4:0:59,56.0748,0
2013-08-28 4:1:0,55.5556,0
2013-08-28 4:1:1,58.8235,0
2013-08-28 4:1:2,58.8235,0
2013-08-28 4:1:3,54.5455,0
2013-08-28 4:1:4,59.4059,0
2013-08-28 4:1:5,56.0748,0
2013-08-28 4:1:6,51.2821,0
2013-08-28 4:1:7,56.0748,0
2013-08-28 4:1:8,62.5,0
2013-08-28 4:1:9,60,0
2013-08-28 4:1:10,62.5,0
2013-08-28 4:1:11,67.4157,0
2013-08-28 4:1:12,68.1818,0
2013-08-28 4:1:13,63.1579,0
2013-08-28 4:1:14,68.1818,0
2013-08-28 4:1:15,67.4157,0
2013-08-28 4:1:16,60.6061,0
2013-08-28 4:1:17,61.8557,0
2013-08-28 4:1:18,68.1818,0
2013-08-28 4:1:18,67.4157,0
2013-08-28 4:1:19,63.1579,0
2013-08-28 4:1:20,65.9341,0
2013-08-28 4:1:21,60,0
2013-08-28 4:1:22,60.6061,0
2013-08-28 4:1:23,61.8557,0
2013-08-28 4:1:24,61.8557,0
2013-08-28 4:1:25,56.6038,0
2013-08-28 4:1:26,58.2524,0
2013-08-28 4:1:27,54.5455,0
2013-08-28 4:1:28,59.4059,0
2013-08-28 4:1:29,56.6038,0
2013-08-28 4:1:30,60,0
2013-08-28 4:1:31,61.2245,0
2013-08-28 4:1:32,57.6923,0
2013-08-28 4:1:33,60,0
2013-08-28 4:1:34,60,0
2013-08-28 4:1:35,54.5455,0
2013-08-28 4:1:36,57.6923,0
2013-08-28 4:1:38,59.4059,0
2013-08-28 4:1:39,53.0973,0
2013-08-28 4:1:40,55.0459,0
2013-08-28 4:1:41,56.6038,0
2013-08-28 4:1:42,50.8475,0
2013-08-28 4:1:43,51.2821,0
2013-08-28 4:1:44,54.5455,0
2013-08-28 4:1:45,53.0973,0
2013-08-28 4:1:46,52.6316,0
2013-08-28 4:1:48,54.0541,0
2013-08-28 4:1:49,56.0748,0
2013-08-28 4:1:50,55.0459,0
2013-08-28 4:1:51,54.0541,0
2013-08-28 4:1:52,60.6061,0
2013-08-28 4:1:53,57.1429,0
2013-08-28 4:1:56,69.7674,1
2013-08-28 4:1:58,72.2892,1
2013-08-28 4:1:59,65.2174,0
2013-08-28 4:2:0,62.5,0
2013-08-28 4:2:1,70.5882,0
2013-08-28 4:2:2,75,0
2013-08-28 4:2:3,75.9494,0
2013-08-28 4:2:3,76.9231,0
2013-08-28 4:2:4,70.5882,0
2013-08-28 4:2:5,66.6667,0
2013-08-28 4:2:6,69.7674,0
2013-08-28 4:2:7,62.5,0
2013-08-28 4:2:10,54.0541,1
2013-08-28 4:2:12,52.6316,1
2013-08-28 4:2:13,52.1739,0
2013-08-28 4:2:15,52.6316,0
2013-08-28 4:2:16,52.6316,0
2013-08-28 4:2:17,56.6038,0
2013-08-28 4:2:18,56.0748,0
2013-08-28 4:2:19,56.6038,0
2013-08-28 4:2:20,60,0
2013-08-28 4:2:21,61.2245,0
2013-08-28 4:2:22,57.1429,0
2013-08-28 4:2:23,61.2245,0
2013-08-28 4:2:24,61.8557,0
2013-08-28 4:2:25,59.4059,0
2013-08-28 4:2:26,57.1429,0
2013-08-28 4:2:27,61.2245,0
2013-08-28 4:2:28,59.4059,0
2013-08-28 4:2:29,56.6038,0
2013-08-28 4:2:30,57.6923,0
2013-08-28 4:2:31,54.0541,0
2013-08-28 4:2:32,55.5556,0
2013-08-28 4:2:33,56.6038,0
2013-08-28 4:2:34,52.1739,0
2013-08-28 4:2:36,50.8475,0
2013-08-28 4:2:37,54.0541,0
2013-08-28 4:2:38,57.6923,0
2013-08-28 4:2:39,58.8235,0
2013-08-28 4:2:40,61.8557,0
2013-08-28 4:2:41,64.5161,0
2013-08-28 4:2:42,61.8557,0
2013-08-28 4:2:43,60.6061,0
2013-08-28 4:2:44,67.4157,0
2013-08-28 4:2:45,70.5882,0
2013-08-28 4:2:46,67.4157,0
2013-08-28 4:2:46,63.8298,0
2013-08-28 4:2:47,71.4286,0
2013-08-28 4:2:48,72.2892,0
2013-08-28 4:2:49,74.0741,0
2013-08-28 4:2:50,75,0
2013-08-28 4:2:51,75.9494,0
2013-08-28 4:2:51,75,0
2013-08-28 4:2:52,71.4286,0
2013-08-28 4:2:53,72.2892,0
2013-08-28 4:2:54,68.9655,0
2013-08-28 4:2:56,56.6038,1
2013-08-28 4:2:57,57.6923,0
2013-08-28 4:2:59,55.0459,1
2013-08-28 4:3:0,52.6316,0
2013-08-28 4:3:1,52.1739,0
2013-08-28 4:3:2,55.5556,0
2013-08-28 4:3:4,52.6316,0
2013-08-28 4:3:5,53.5714,0
2013-08-28 4:3:6,54.5455,0
2013-08-28 4:3:7,53.5714,0
2013-08-28 4:3:8,55.0459,0
2013-08-28 4:3:9,57.1429,0
2013-08-28 4:3:10,54.5455,0
2013-08-28 4:3:11,53.5714,0
2013-08-28 4:3:12,58.8235,0
2013-08-28 4:3:13,60,0
2013-08-28 4:3:14,56.0748,0
2013-08-28 4:3:15,53.5714,0
2013-08-28 4:3:17,53.0973,0
2013-08-28 4:3:18,52.6316,0
2013-08-28 4:3:19,57.1429,0
2013-08-28 4:3:20,58.2524,0
2013-08-28 4:3:21,58.2524,0
2013-08-28 4:3:22,58.8235,0
2013-08-28 4:3:23,60.6061,0
2013-08-28 4:3:24,59.4059,0
2013-08-28 4:3:25,57.1429,0
2013-08-28 4:3:26,58.2524,0
2013-08-28 4:3:27,57.1429,0
2013-08-28 4:3:28,60.6061,0
2013-08-28 4:3:31,65.2174,1
2013-08-28 4:3:32,68.1818,0
2013-08-28 4:3:33,71.4286,0
2013-08-28 4:3:33,68.1818,0
2013-08-28 4:3:34,67.4157,0
2013-08-28 4:3:35,70.5882,0
2013-08-28 4:3:36,71.4286,0
2013-08-28 4:3:37,70.5882,0
2013-08-28 4:3:38,69.7674,0
2013-08-28 4:3:39,63.1579,0
2013-08-28 4:3:40,54.5455,0
2013-08-28 4:3:41,55.5556,0
2013-08-28 4:3:43,52.6316,1
2013-08-28 4:3:44,52.6316,0
2013-08-28 4:3:45,54.5455,0
2013-08-28 4:3:46,56.6038,0
2013-08-28 4:3:47,54.0541,0
2013-08-28 4:3:48,56.6038,0
2013-08-28 4:3:50,56.0748,0
2013-08-28 4:3:51,56.0748,0
2013-08-28 4:3:52,59.4059,0
2013-08-28 4:3:53,60,0
2013-08-28 4:3:54,60.6061,0
2013-08-28 4:3:55,60.6061,0
2013-08-28 4:3:56,57.1429,0
2013-08-28 4:3:57,56.0748,0
2013-08-28 4:3:58,57.1429,0
2013-08-28 4:3:59,48.3871,0
2013-08-28 4:4:0,53.5714,0
2013-08-28 4:4:1,58.2524,0
2013-08-28 4:4:2,58.2524,0
2013-08-28 4:4:3,60.6061,0
2013-08-28 4:4:4,65.9341,0
2013-08-28 4:4:5,65.9341,0
2013-08-28 4:4:6,68.1818,0
2013-08-28 4:4:8,70.5882,1
2013-08-28 4:4:9,65.2174,0
2013-08-28 4:4:10,67.4157,0
2013-08-28 4:4:10,68.9655,0
2013-08-28 4:4:11,72.2892,0
2013-08-28 4:4:12,74.0741,0
2013-08-28 4:4:13,74.0741,0
2013-08-28 4:4:14,68.1818,0
2013-08-28 4:4:15,63.1579,0
2013-08-28 4:4:16,63.1579,0
2013-08-28 4:4:21,53.0973,1
2013-08-28 4:4:22,53.5714,0
2013-08-28 4:4:24,51.7241,0
2013-08-28 4:4:25,56.0748,0
2013-08-28 4:4:26,54.0541,0
2013-08-28 4:4:27,53.5714,0
2013-08-28 4:4:28,57.6923,0
2013-08-28 4:4:29,55.5556,0
2013-08-28 4:4:30,55.0459,0
2013-08-28 4:4:31,56.6038,0
2013-08-28 4:4:32,54.5455,0
2013-08-28 4:4:33,54.0541,0
2013-08-28 4:4:34,56.6038,0
2013-08-28 4:4:36,56.0748,0
2013-08-28 4:4:37,57.1429,0
2013-08-28 4:4:38,61.8557,0
2013-08-28 4:4:39,55.5556,0
2013-08-28 4:4:40,56.6038,0
2013-08-28 4:4:41,61.8557,0
2013-08-28 4:4:42,60,0
2013-08-28 4:4:43,56.6038,0
2013-08-28 4:4:44,56.6038,0
2013-08-28 4:4:45,57.1429,0
2013-08-28 4:4:46,55.5556,0
2013-08-28 4:4:47,58.2524,0
2013-08-28 4:4:48,57.6923,0
2013-08-28 4:4:49,55.0459,0
2013-08-28 4:4:50,57.6923,0
2013-08-28 4:4:51,57.6923,0
2013-08-28 4:4:52,58.2524,0
2013-08-28 4:4:55,67.4157,1
2013-08-28 4:4:56,67.4157,0
2013-08-28 4:4:57,72.2892,0
2013-08-28 4:5:5,84.507,1
2013-08-28 4:5:6,75.9494,0
2013-08-28 4:5:14,56.0748,1
2013-08-28 4:5:15,57.1429,0
2013-08-28 4:5:16,52.6316,0
2013-08-28 4:5:17,53.5714,0
2013-08-28 4:5:19,60,0
2013-08-28 4:5:20,59.4059,0
2013-08-28 4:5:21,54.5455,0
2013-08-28 4:5:22,59.4059,0
2013-08-28 4:5:23,55.0459,0
2013-08-28 4:5:24,54.0541,0
2013-08-28 4:5:25,59.4059,0
2013-08-28 4:5:26,54.0541,0
2013-08-28 4:5:27,54.0541,0
2013-08-28 4:5:28,57.6923,0
2013-08-28 4:5:29,56.0748,0
2013-08-28 4:5:30,55.0459,0
2013-08-28 4:5:31,57.1429,0
2013-08-28 4:5:32,51.7241,0
2013-08-28 4:5:34,48.3871,0
2013-08-28 4:5:35,54.0541,0
2013-08-28 4:5:39,69.7674,1
2013-08-28 4:5:40,68.9655,0
2013-08-28 4:5:40,67.4157,0
2013-08-28 4:5:42,72.2892,1
2013-08-28 4:5:43,70.5882,0
2013-08-28 4:5:44,72.2892,0
2013-08-28 4:5:45,73.1707,0
2013-08-28 4:5:45,72.2892,0
2013-08-28 4:5:46,72.2892,0
2013-08-28 4:5:47,69.7674,0
2013-08-28 4:5:48,61.2245,0
2013-08-28 4:5:49,57.6923,0
2013-08-28 4:5:50,59.4059,0
2013-08-28 4:5:51,55.5556,0
2013-08-28 4:5:52,57.1429,0
2013-08-28 4:5:53,55.0459,0
2013-08-28 4:5:54,55.0459,0
2013-08-28 4:5:55,54.0541,0
2013-08-28 4:5:56,58.2524,0
2013-08-28 4:5:57,54.0541,0
2013-08-28 4:5:59,53.5714,0
2013-08-28 4:6:0,53.0973,0
2013-08-28 4:6:1,55.5556,0
2013-08-28 4:6:2,57.6923,0
2013-08-28 4:6:3,54.0541,0
2013-08-28 4:6:4,55.5556,0
2013-08-28 4:6:5,57.6923,0
2013-08-28 4:6:6,52.6316,0
2013-08-28 4:6:7,54.5455,0
2013-08-28 4:6:8,59.4059,0
2013-08-28 4:6:9,58.8235,0
2013-08-28 4:6:10,54.5455,0
2013-08-28 4:6:12,58.8235,0
2013-08-28 4:6:13,55.0459,0
2013-08-28 4:6:14,51.7241,0
2013-08-28 4:6:15,55.5556,0
2013-08-28 4:6:16,57.1429,0
2013-08-28 4:6:17,57.6923,0
2013-08-28 4:6:18,63.1579,0
2013-08-28 4:6:19,60.6061,0
2013-08-28 4:6:20,54.0541,0
2013-08-28 4:6:21,59.4059,0
2013-08-28 4:6:24,68.1818,1
2013-08-28 4:6:25,71.4286,1
2013-08-28 4:6:26,68.9655,0
2013-08-28 4:6:27,69.7674,0
2013-08-28 4:6:28,73.1707,0
2013-08-28 4:6:29,73.1707,0
2013-08-28 4:6:30,72.2892,0
2013-08-28 4:6:31,72.2892,0
2013-08-28 4:6:31,66.6667,0
2013-08-28 4:6:33,54.5455,1
2013-08-28 4:6:37,53.5714,1
2013-08-28 4:6:38,50.4202,0
2013-08-28 4:6:39,53.0973,0
2013-08-28 4:6:40,57.1429,0
2013-08-28 4:6:41,56.6038,0
2013-08-28 4:6:42,55.5556,0
2013-08-28 4:6:43,58.2524,0
2013-08-28 4:6:44,54.0541,0
2013-08-28 4:6:46,57.6923,0
2013-08-28 4:6:47,58.8235,0
2013-08-28 4:6:48,65.2174,0
2013-08-28 4:6:49,64.5161,0
2013-08-28 4:6:49,61.8557,0
2013-08-28 4:6:50,60,0
2013-08-28 4:6:51,63.1579,0
2013-08-28 4:6:52,61.2245,0
2013-08-28 4:6:53,57.6923,0
2013-08-28 4:6:54,61.2245,0
2013-08-28 4:6:55,61.2245,0
2013-08-28 4:6:58,49.1803,1
2013-08-28 4:6:59,52.6316,0
2013-08-28 4:7:0,52.6316,0
2013-08-28 4:7:1,55.0459,0
2013-08-28 4:7:2,58.8235,0
2013-08-28 4:7:3,55.0459,0
2013-08-28 4:7:4,56.6038,0
2013-08-28 4:7:5,63.1579,0
2013-08-28 4:7:6,58.2524,0
2013-08-28 4:7:7,64.5161,0
2013-08-28 4:7:10,63.1579,1
2013-08-28 4:7:13,71.4286,1
2013-08-28 4:7:15,56.0748,1
2013-08-28 4:7:16,63.1579,0
2013-08-28 4:7:17,65.9341,0
2013-08-28 4:7:17,71.4286,0
2013-08-28 4:7:18,74.0741,0
2013-08-28 4:7:19,73.1707,0
2013-08-28 4:7:20,70.5882,0
2013-08-28 4:7:21,66.6667,0
2013-08-28 4:7:22,61.8557,0
2013-08-28 4:7:24,56.6038,1
2013-08-28 4:7:27,53.0973,1
2013-08-28 4:7:28,51.7241,0
2013-08-28 4:7:29,53.0973,0
2013-08-28 4:7:31,57.6923,0
2013-08-28 4:7:32,56.6038,0
2013-08-28 4:7:33,57.1429,0
2013-08-28 4:7:34,58.2524,0
2013-08-28 4:7:35,57.1429,0
2013-08-28 4:7:36,60,0
2013-08-28 4:7:37,57.1429,0
